tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
GEN-0605,Gentto,48.45,16.0,215.5,4969.0,Adult,,Torgersen North,Torgersen,2020-03-13,,,Yes,2020-03-05
,Adelie,45.5219385887682,19.5,198.9,3604.0,Adult,Female,Dream South,Dream,2024-09-13,Healthy,PP2020,Yes,2024-09-10
,Chinstrap,49.36,17.17,206.3,3931.0,Adult,,Torgersen North,Torgersen,2022-09-28,Healthy,PAPRI2022,Yes,2022-09-19
CHN-0600,Chinstrap,51.11,20.35,192.8,3430.0,Adult,Male,Torgersen North,Torgersen,2023-10-10,,PP2020,Yes,2023-09-30
,Adelie,37.20725987992328,18.95,190.2,2500.0,Chick,,Shortcut Point,Shortcut,2021-07-31,,,Yes,2021-07-22
GEN-0606,,45.42905883309242,13.33,,3738.0,Juvenile,,Torgersen North,Torgersen,2023-03-04,Underweight,PAPRI2023,Yes,2023-02-26
GEN-0607,Gentoo,49.96,15.75,225.5,4750.0,Adult,,Torgersen North,,2022-03-18,Healthy,PAPRI2022,Yes,2022-03-09
,Gentoo,48.83,13.0,212.5,4072.0,chik,Female,Torgersen North,Torgersen,2023-06-10,Healthy,PAPRI2023,Yes,2023-05-30
ADE-0621,Adelie,39.0,20.14,181.5,3486.0,Adult,,Cormorant East,Cormorant,2020-03-03,Healthy,PAPRI2020,Yes,2020-02-26
CHN-0601,Chinstrap,54.34,,170.93822048386124,3394.0,Adult,Female,Dream South,Dream,2023-05-05,under weight,PAPRI2023,Yes,2023-05-04
CHN-0602,Chinstrap,44.67,15.92,191.6,4038.0,Adult,,Cormorant East,Cormorant,2024-01-01,Overweight,,Yes,2023-12-26
,Gentoo,43.55,15.53,230.0,5701.0,Adult,,Cormorant East,unknown,2023-10-20,Overweight,PAPRI2023,Yes,2023-10-10
GEN-0608,Gentto,45.71,15.66,230.0,3239.0,Chick,,Torgersen North,Torgersen,2024-02-03,Overweight,,Yes,2024-01-25
ADE-0622,Adelie,39.26,,199.4,,Juvenile,?,Dream South,Dream,2020-11-20,Unwell,PAPRI2020,Yes,2020-11-06
ADE-0623,Adelie,,18.51,194.1,3211.0,Adult,,Dream South,,2023-02-12,Unwell,PAPRI2023,Yes,2023-02-02
CHN-0603,Chinstrap,48.91,20.96,,,Adult,Male,Cormorant East,,2024-00-08,Overweight,PAPRI2023,Yes,2023-06-06
GEN-0609,Gentoo,50.04,,207.0,4431.0,Adult,,Biscoe West,Biscoe,2020-10-11,Healthy,PAPRI2020,,2020-10-07
,Adelie,37.84,18.53,,3891.0,Adult,Male,Torgersen North,Torgersen,2023-10-12,Healthy,PAPRI2023,Yes,2023-09-29
,Adelie,41.14,17.36,196.0,3597.0,Adult,Male,Dream Island,Torgersen,2022-11-15,Critically Ill,PAPRI2022,Yes,2022-11-12
GEN-0610,Gentoo,50.22,16.11,213.0,3193.0,Chick,,Torgersen North,Torgersen,,Underweight,PAPRI2020,Yes,2020-09-13
CHN-0604,Chinstrap,46.37,21.0,225.07559541319407,3499.7254926515416,Juvenile,,Torgersen North,Torgersen,2021-11-20,Healthy,PAPRI2021,Yes,2021-11-16
CHN-0605,Chinstrap,51.16,19.96,189.3,3839.0,Adult,,,Shortcut,2024-10-17,Critically Ill,PAPRI2024,Yes,2024-10-06
CHN-0606,Chinstrap,43.78,17.32,200.7,3685.0,Adult,?,Cormorant East,Cormorant,2023-06-08,Overweight,PAPRI2023,Yes,2023-05-30
ADE-0624,Adelie,34.82,,182.4,4083.0,Adult,Male,Biscoe West,Biscoe,,Overweight,PAPRI2022,Yes,2022-04-19
CHN-0607,Chinstrap,,19.94,192.5,4056.0,Adult,,Biscoe West,Biscoe,2023-09-12,Underweight,PAPRI2023,Yes,2023-09-05
,Adelie,47.421391164429465,19.63,190.0,3080.0,Juvenile,Female,Torgersen North,Torgersen,,Healthy,PAPRI2020,Yes,2020-06-25
,Adelie,40.39,20.37,199.9,2929.0,Juvenile,,Dream South,Dream,2021-03-07,Underweight,PAPRI2021,Yes,2021-02-27
,Chinstrap,50.65,19.12,198.0,4011.0,Adult,Male,Dream Island,unknown,2021-02-09,,PAPRI2021,Yes,2021-02-05
GEN-0611,Gentoo,47.38,14.99,210.8,3786.1400420122377,Juvenile,,Dream South,Dream,2022-12-11,,PAPRI2022,No,
CHN-0608,Chinstrap,52.17,19.82,200.9,4260.0,Adult,Male,Torgersen North,Torgersen,2020-06-17,Overweight,PAPRI2020,Yes,2020-06-11
CHN-0609,Chinstrap,45.51,18.46,184.7,,Adult,,Biscoe West,Biscoe,2021-05-04,Healthy,PAPRI2021,Yes,2021-04-25
CHN-0610,Chinstrap,47.22,17.55,179.4,3273.502493257171,Adult,,Biscoe West,Biscoe,2024-09-21,Overweight,PAPRI2024,Yes,2024-09-10
ADE-0626,Adelie,,18.71,186.4,2749.0,Juvenile,,Shortcut Point,Shortcut,2020-10-12,Underweight,PAPRI2020,No,
ADE-0627,Adelie,38.25,18.32,187.3,3541.0,Adult,Female,Torgersen North,Torgersen,2024-12-20,Healthy,PAPRI2024,Yes,2024-12-17
,Chinstrap,40.47,18.64447640213499,187.7,4358.0,Adult,,dream island,Dream,2023-02-12,Overweight,PAPRI2023,No,
,Gentoo,53.2,15.21,,4901.0,Adult,,Biscoe West,Biscoe,2020-12-15,Healthy,PAPRI2020,Yes,2020-12-08
CHN-0612,Chinstrap,42.13,18.73,198.1,3869.0,Adult,Male,Biscoe West,Biscoe,2021-11-01,Unwell,PAPRI2021,Yes,2021-10-28
ADE-0628,Adelie,36.31,18.54,192.0,2951.0,Adult,Female,Torgersen North,Torgersen,,Underweight,PAPR2023,No,
,Adelie,,18.16,183.2,3602.0,chik,,Biscoe West,Biscoe,,Healthy,PAPRI2023,Yes,2023-02-03
,Adelie,37.08,18.66,205.0,3651.0,Adult,Male,Torgersen North,Torgersen,2023-05-29,Healthy,PAPRI2023,Yes,2023-05-15
CHN-0613,Chinstrap,52.94,17.54,194.0,3053.0,Adult,,Torgersen North,Torgersen,,Underweight,PAPRI2020,Yes,2020-02-05
GEN-0613,Gentoo,49.95,15.382067103068339,230.0,3261.0,Chick,Male,Torgersen North,,2020-12-19,Underweight,,,2020-12-11
GEN-0614,Gentoo,48.47,15.56,214.4,2946.0974508875806,Juvenile,,Dream South,Dream,2022-10-18,Underweight,PAPRI2022,Yes,2022-10-09
,Gentoo,53.5153512238382,13.0,230.0,4813.0,Adult,,Dream South,Dream,2021-05-31,Healthy,PAPR12021,Yes,2021-05-20
ADE-0629,adeleie,,18.1,191.2,2500.0,Chick,,Torgersen North,Torgersen,2023-09-22,,PAPRI2023,Yes,2023-09-20
ADE-0630,adeleie,44.05,,191.9,2896.0,Juvenile,,Dream South,Dream,,Underweight,PAPRI2022,Yes,2022-06-07
,Adelie,36.86,18.15,202.8,,Juvenile,,Biscoe West,,2021-12-29,Underweight,PAPRI2021,No,
,Gentoo,,16.81,216.8,5038.0,Adult,Female,Shortcut Point,Shortcut,2022-01-01,Overweight,PAPRI2022,,2021-12-31
CHN-0614,Chinstrap,,21.0,193.3,,Juvenile,,Biscoe West,,,,PAPRI2022,Yes,2022-03-23
GEN-0615,Gentoo,49.0,15.13,,5512.013916069052,Adult,Female,Dream South,Dream,2024-07-05,Healthy,PAPRI2024,Yes,2024-06-23
CHN-0615,Chinstrap,46.46,14.73,198.1,2507.0,Adult,Male,Torgersen,Dream,2020-02-26,,PAPRI2020,Yes,2020-02-17
CHN-0616,Chinstrap,49.28,18.53,208.5,2500.0,Chick,Female,torgersen SE,Cormorant,2022-07-12,Underweight,PAPRI2022,Yes,2022-07-05
,Chinstrap,52.63,17.61543517183594,180.2,4076.0,Adult,,Torgersen North,Torgersen,2024-01-08,Healthy,PAPRI2024,Yes,2024-01-06
GEN-0616,Gentoo,44.164051899652165,13.99,216.1,5103.0,Adult,,Dream South,,2023-02-05,Healthy,PAPRI2023,Yes,2023-01-28
,Chinstrap,50.35,17.14,196.8,4010.0,Adult,Male,,Torgersen,2024-04-16,Healthy,PAPRI2024,Yes,2024-04-12
CHN-0617,Chinstrap,45.97,18.68,200.7,4185.0,Adult,,Torgersen North,Torgersen,2022-07-07,,PAPRI2022,Yes,2022-06-29
CHN-0618,Chinstrap,49.36,18.88,196.2,3940.0,Adult,Male,Torgersen,Cormorant,2024-12-03,Overweight,,Yes,2024-11-20
CHN-0619,Chinstrap,53.62,18.17,206.15420446111256,2500.0,Chick,, short point,Dream,2024-99-20,Underweight,PAPRI2020,Yes,2020-02-10
,Gentoo,45.05,14.47,211.6,5190.0,Adult,Female,Biscoe West,Biscoe,2023-08-24,Healthy,PAPRI2023,Yes,2023-08-11
GEN-0617,Gentoo,49.79,17.17,225.3,2811.0,Chick,F,Biscoe West,Biscoe,2021-03-07,Unwell,PAPRI2021,Yes,2021-03-02
GEN-0618,Gentoo,32.78594232251335,15.63,219.7,4785.0,Adult,,Torgersen North,Torgersen,2023-11-01,Healthy,PAPRI2023,Yes,2023-10-18
CHN-0620,Chinstrap,48.48,,199.2,3882.0,Adult,,Torgersen North,Torgersen,2023-07-02,Healthy,,Yes,2023-07-01
,Chinstrap,46.05,19.06,193.3,3887.0,Adult,Male,Torgersen North,Torgersen,2021-05-06,Critically Ill,papri2024,Yes,2021-04-24
ADE-0631,Adelie,38.67,17.2,180.3,2918.0,Adult,Female,Biscoe West,Biscoe,2019-11-07,Underweight,PAPRI2019,Yes,2019-10-24
GEN-0619,Gentoo,51.38,13.96,,,Juvenile,,Dream South,Dream,2019-11-19,Underweight,PAPRI2019,,2019-11-13
ADE-0632,Adelie,43.18,15.47,190.6,3401.0,Adult,Female,Cormorant East,Cormorant,2024-11-17,Underweight,PAPRI2024,No,
CHN-0621,Chinstrap,48.77,18.96,,3371.0,Adult,Female,Biscoe West,Biscoe,9999-99-99,Underweight,PAPRI2022,,2022-09-23
ADE-0633,Adelie,41.24,18.89,189.9,4205.0,Adult,,Biscoe West,Biscoe,2021-11-21,Overweight,PAPRI2021,Yes,2021-11-12
,Adelie,36.99,21.0,187.8,3507.0,Adult,Unknown,Cormorant East,Cormorant,2020-06-27,Healthy,PAPRI2020,Yes,2020-06-18
,Chinstrap,53.16,18.42,197.3,3127.0,Adult,,Torgersen North,Torgersen,2022-08-04,Underweight,,Yes,2022-07-22
,Chinstrap,45.83,20.58,198.8,3214.0,Adult,N/A,,Dream,2022-11-17,Underweight,PAPRI2022,Yes,2022-11-08
,Adelie,40.45,17.05,170.8,3720.0,Adult,Male,Torgersen North,Torgersen,02-02-2020,Healthy,PAPRI2022,No,
CHN-0622,Chinstrap,48.86,,212.4382288556951,2928.0,Chick,Male,Cormorant East,Cormorant,2024-04-17,Underweight,PAPRI2024,Yes,2024-04-12
GEN-0620,Gentoo,45.61,15.22,227.7,6018.0,Adult,Male,Torgersen North,Torgersen,2024-03-27,,PAPRI2024,Yes,2024-03-26
,Adelie,39.4,17.32,190.4,2998.0,Adult,Female,Biscoe West,Biscoe,2024-03-23,Underweight,PAPRI2024,Yes,2024-03-21
ADE-0634,Adelie,37.0,,192.7,3911.0,Adult,Male,Dream South,Dream,202-04-04,Healthy,,Yes,2022-05-21
,Chinstrap,50.29,19.76,190.8,3999.0,Adult,,Torgersen North,Torgersen,2020-01-25,Healthy,PAPRI2020,Yes,2020-01-15
ADE-0635,Adelie,38.11,19.51,191.0,,Adult,Male,Shortcut Point,Shortcut,2021-05-15,Overweight,,Yes,2021-05-06
GEN-0621,Gentoo,49.18,16.2,,3919.0,Juvenile,Female,Dream South,Dream,2024-04-03,Underweight,PAPRI2024,,2024-03-21
CHN-0623,Chinstrap,53.14,,198.8,3677.0,Juvenile,,Torgersen North,,2021-11-08,Healthy,PAPRI2021,Yes,2021-11-08
ADE-0636,Adelie,40.51,19.01,178.2,2500.0,Chick,,dream,Biscoe,9999-99-99,,PAPRI2019,Yes,2019-10-26
,Chinstrap,44.54,16.63,200.2,3250.0,Adult,,Dream Island,Torgersen,2020-01-08,Healthy,PAPRI2020,No,
ADE-0637,Adelie,36.25,17.53,193.2,4105.0,Juvenile,Male,Torgersen North,dreamland,2021-10-29,Unwell,PAPRI2021,No,
CHN-0624,Chinstrap,48.06,21.0,211.6,3959.0,Adult,F,Cormorant East,Cormorant,,Overweight,PAPRI2019,Yes,2019-10-14
ADE-0638,,35.53,18.96,203.8,2500.0,Chick,,Shortcut Point,Shortcut,,Healthy,PAPRI2023,,2023-04-22
CHN-0625,Chinstrap,47.08,21.0,187.3,3363.0,Adult,,Dream South,Dream,2022-04-30,Healthy,PAPRI2022,Yes,2022-04-19
GEN-0622,Gentoo,46.25,15.99,213.4,4850.0,Adult,,Dream South,Dream,2024-05-15,Healthy,PAPRI2024,Yes,2024-05-15
,Gentoo,44.84,16.03,206.0,5365.0,Adult,Female,Biscoe West,Biscoe,2021-09-14,,PAPRI2021,Yes,2021-08-31
,Chinstrap,,14.532400520425876,189.5,3522.9199328402933,Juvenile,Male,cormorant NW,Biscoe,2019-12-29,Underweight,PAPRI2019,,2019-12-20
CHN-0626,Chinstrap,,19.3,218.84909702851814,3308.0,Adult,Male,Biscoe West,Biscoe,2020-06-11,N/A,PAPRI2020,Yes,2020-06-10
,Gentoo,45.95,15.1549243707199,,5352.0,Adult,,Dream South,Dream,2022-09-19,Healthy,PAPRI2022,No,
CHN-0627,Chinstrap,45.95,17.56,205.1,3624.0,Adult,Male,Cormorant East,torg,2023-02-04,Overweight,PAPRI2023,Yes,2023-02-03
CHN-0628,Chinstrap,42.69,,191.8,2500.0,Juvenile,,Biscoe West,Biscoe,2021-11-17,Overweight,PAPRI2021,Yes,2021-11-11
ADE-0639,Adelie,36.61,16.99,189.5,3784.0,Adult,Female,Dream South,Dream,2022-04-07,Healthy,PAPRI2022,Yes,2022-04-01
CHN-0629,Chinstrap,50.32,18.9,,2851.0,Juvenile,,Torgersen North,Torgersen,2020-02-06,Underweight,PAPRI2020,Yes,2020-02-05
,Chinstrap,52.38,17.35,189.9,3635.0,Adult,Male,Shortcut Point,Shortcut,2023-07-23,Underweight,,No,
CHN-0630,Chinstrap,44.05,18.17,188.8,3817.0,Adult,Female,Cormorant East,Cormorant,2022-12-15,Critically Ill,PAPRI2022,Yes,2022-12-11
,Adelie,38.5,18.08,183.8,3592.0,Adult,Female,Torgersen North,cormor,2020-01-24,Healthy,PAPRI2020,,2020-01-13
,Gentoo,50.58,,220.9,2867.0,Chick,,Dream South,Dream,2023-08-23,Underweight,PAPRI2023,Yes,2023-08-14
ADE-0640,Adelie,36.86,21.0,192.2,3514.0,Adult,,Dream South,Dream,2023-11-14,Healthy,PAPRI2023,Yes,2023-11-06
,Gentoo,46.08,13.5,209.7,5279.0,Adult,,Biscoe West,Biscoe,2024-12-31,Healthy,PAPRI2024,Yes,2024-12-22
,Adelie,38.76,17.99,180.3,3759.0,Adult,Male,Dream South,Dream,2020-11-02,Healthy,N/A,,2020-10-26
CHN-0631,Chinstrap,53.43,,201.0,4029.0,Adult,Male,Cormorant,Biscoe,2021-11-05,Overweight,PAPR2023,Yes,2021-11-03
ADE-0641,Adelie,38.59,21.0,,3574.0,Adult,,Shortcut Point,Shortcut,2024-03-29,Critically Ill,,Yes,2024-03-26
ADE-0642,adeleie,40.1,,184.3,3088.0,Juvenile,Male,Cormorant East,Cormorant,2023-02-17,Underweight,PAPRI2023,No,
,Adelie,43.71,19.1,197.4,2500.0,juvenille,,Cormorant East,Cormorant,2023-08-31,Underweight,PAPRI2023,No,
,Adelie,37.4,17.15,192.6,,Adult,Male,Biscoe West,Biscoe,2020-10-16,Healthy,PAPRI2020,Yes,2020-10-11
ADE-0643,Adelie,38.16,17.67,173.4,3816.0,Adult,,Cormorant East,,2024-10-08,Overweight,PAPRI2024,Yes,2024-09-25
GEN-0623,Gentoo,50.4,13.69,208.1,4349.0,Juvenile,Male,/Shortcut,Biscoe,2023-03-27,Healthy,N/A,Yes,2023-03-16
GEN-0624,Gentoo,39.46,14.45,222.4,4993.0,Adult,Male,Cormorant East,,2023-08-05,,PAPRI2023,Yes,2023-08-01
GEN-0625,Gentoo,44.26,15.45,205.2,,Chick,,Shortcut Point,Shortcut,2021-01-09,Healthy,PAPRI2021,Yes,2021-01-05
CHN-0632,Chinstrap,51.09,19.66,205.5,3542.0,Adult,Male,Torgersen North,Torgersen,2023-02-20,Healthy,PAPRI2023,No,
,Adelie,36.05,18.95,185.5,3793.0,Adult,,Cormorant East,,2024-07-31,Overweight,PAPRI2024,Yes,2024-07-20
CHN-0633,,40.91,19.06,194.9,3519.0,Adult,,Torgersen North,Torgersen,2022-03-25,Unwell,PAPRI2022,No,
GEN-0626,Gentoo,47.44,14.31,216.0,5532.0,Adult,Male,Torgersen North,Torgersen,2019-10-08,Overwight,PAPRI2019,Yes,2019-10-04
,adeleie,35.75,21.0,194.7,3005.0,Juvenile,,Torgersen North,Torgersen,2022-03-04,Healthy,PAPRI2022,Yes,2022-03-02
ADE-0644,Adelie,37.31,16.55,186.0,4142.0,Adult,N/A,Dream South,Dream,,Healthy,PAPRI2022,Yes,2022-01-26
CHN-0634,Chinstrap,55.2,19.69,204.7,2670.0,Juvenile,Female,Dream South,Dream,2019-10-08,Underweight,PAPRI2019,Yes,2019-10-05
,Chinstrap,48.39,17.64,199.0,3698.0,Adult,Female,Cormorant East,Cormorant,2020-07-04,Overweight,PAPRI2020,,2020-06-21
ADE-0645,Adelie,35.98,18.7,192.8,4049.0,Adult,Male,Biscoe West,Biscoe,2020-06-27,Overweight,PAPRI2020,Yes,2020-06-17
GEN-0627,Gentoo,49.1,14.75,219.0,5342.0,Adult,,Cormorant East,Cormorant,2022-08-02,Overweight,PAPRI2022,Yes,2022-07-31
,Chinstrap,,20.18620906249115,184.9,2500.0,Chick,,Biscoe West,Biscoe,2024-05-27,Underweight,,,2024-05-24
,Gentoo,42.24,16.96,222.3,4682.0,Adult,,Dream South,Dream,2021-09-30,Healthy,PAPRI2021,Yes,2021-09-24
CHN-0636,Chinstrap,,17.53,212.24576346701625,3658.0,Adult,Female,Shortcut Point,Shortcut,2021-03-31,Underweight,PAPRI2021,Yes,2021-03-22
,Adelie,38.73,18.11,193.8,3059.0,Adult,,Torgersen North,Torgersen,2023-09-01,Healthy,PAPRI2023,Yes,2023-08-21
GEN-0628,Gentoo,46.53,16.14,,5520.286396377125,Adult,,Cormorant East,Cormorant,2023-02-07,Healthy,PAPRI2023,Yes,2023-01-24
GEN-0629,Gentoo,45.81,15.02,218.7,3409.0,juvenille,,Dream South,Dream,2024-09-24,Underweight,PAPRI2024,Yes,2024-09-11
CHN-0637,Chinstrap,44.42,18.76,205.6,3430.0,Adult,Female,Biscoe West,Biscoe,2024-02-04,Underweight,PAPRI2024,Yes,2024-02-02
ADE-0646,adeleie,40.04,17.32,193.9,3774.268792342737,Adult,Female,Biscoe West,Biscoe,2020-04-25,Healthy,PAPRI2020,Yes,2020-04-17
,Gentoo,50.99,15.746687044731159,221.3,4843.0,Adult,,Biscoe West,Biscoe,2020-03-01,Healthy,PAPRI2020,Yes,2020-02-25
GEN-0630,Gentoo,52.65,15.21,225.1,5515.0,Adult,Male,Torgersen North,Torgersen,2019-10-09,Healthy,PAPRI2019,Yes,2019-10-02
,Chinstrap,51.85,19.38,188.0,4244.0,Adult,,Biscoe West,Biscoe,2020-07-08,Overweight,PAPRI2020,Yes,2020-06-30
GEN-0631,Gentoo,,15.25,211.7,4720.0,Adult,Male,Shortcut Point,Shortcut,2021-08-29,ok,,No,
,Gentoo,43.75,15.17,220.3,5290.0,Adult,,Dream South,Dream,2022-09-12,Healthy,PAPRI2022,Yes,2022-09-09
,Chinstrap,49.04,20.593279900062562,189.92810097254505,3740.0,Adult,Female,Dream South,Dream,2023-06-08,Healthy,PAPRI2023,Yes,2023-06-07
CHN-0638,Chinstrap,43.04,18.21,200.8,,Adult,Male,Dream South,Dream,2023-08-30,Healthy,PAPRI2023,Yes,2023-08-25
,Chinstrap,50.69,19.23,,4294.0,,,Dream South,Dream,,Overweight,PAPRI2022,Yes,2022-09-27
,adeleie,35.98,19.67,202.1,3423.0,Adult,Female,Cormorant East,Cormorant,2023-03-30,Healthy,PAPRI2023,Yes,2023-03-24
,Adelie,40.37,21.0,189.1,4004.0,Adult,,Cormorant East,Cormorant,2024-07-19,Overweight,PAPRI2024,Yes,2024-07-17
ADE-0647,Adelie,40.04,19.76,192.2,2869.0,Juvenile,,Dream South,Dream,2020-01-30,Underweight,PAPRI2020,Yes,2020-01-29
CHN-0639,Chinstrap,46.46,19.14,188.92627677218763,,Chick,Female,Dream South,Dream,2024-10-18,,papri2024,Yes,2024-10-10
CHN-0640,Chinstrap,44.24,15.15,206.6,3864.0,Adult,,Shortcut Point,Shortcut,2022-09-05,Overweight,,Yes,2022-08-24
CHN-0641,Chinstrap,52.73,20.63,198.4,,Adult,,Cormorant East,Cormorant,2020-09-17,Overweight,PAPRI2020,Yes,2020-09-17
ADE-0648,Adelie,39.23,17.81,187.5,2941.0,Adult,Female,Torgersen North,Torgersen,2024-04-12,Underweight,PAPRI2024,Yes,2024-04-02
,Adelie,32.94,16.97,185.8,3137.0,Adult,Female,Dream South,short cut,2020-05-06,Healthy,PAPRI2020,Yes,2020-04-23
CHN-0642,Chinstrap,,19.19,193.6,3419.0,Adult,,Torgersen North,dreamland,2022-05-25,Healthy,PAPRI2022,Yes,2022-05-13
,Adelie,37.36,18.46,183.1,3771.0,Adult,,Torgersen North,Torgersen,,,PAPRI2022,Yes,2022-02-06
,Chinstrap,53.67,16.19,193.7,3651.0,Adult,,Cormorant East,Cormorant,2022-01-14,Overweight,PAPRI2022,Yes,2022-01-10
,Chinstrap,48.87,16.52,184.5,2540.533951549431,Juvenile,,Torgersen North,Torgersen,2020-02-02,Underweight,PAPRI2020,Yes,2020-01-28
,Gentoo,49.93,14.62,,5234.0,Adult,,Torgersen North,Torgersen,2024-10-23,Healthy,PAPRI2019,No,
GEN-0632,Gentto,42.68,16.35,220.3,3696.0,Juvenile,,Torgersen North,,2023-01-08,Underweight,PAPRI2023,No,
,Gentoo,52.79,14.49,200.1,4919.0,Adult,,Dream South,,2024-05-08,Healthy,PAPRI2024,Yes,2024-05-06
CHN-0643,Chinstrap,41.21,18.63,199.8,3205.0,Juvenile,Male,Dream South,Dream,,Underweight,PAPRI2021,No,
CHN-0644,Chinstrap,51.58307804434105,18.14,,2500.0,Chick,Female,Dream South,Dream,2023-12-18,Underweight,PAPRI2023,Yes,2023-12-10
,Adelie,38.02,18.21,199.3,3456.0,Adult,,Biscoe West,Biscoe,2020-12-30,Healthy,PAPRI2020,Yes,2020-12-16
CHN-0645,Chinstrap,53.63,20.4,199.4,3793.0,Adult,,Biscoe West,dreamland,2020-07-14,Healthy,PAPRI2020,Yes,2020-07-12
,Gentoo,46.0,13.69,227.2,3827.0,Juvenile,,Biscoe West,Biscoe,2024-04-13,Underweight,PAPRI20X9,Yes,2024-04-12
CHN-0646,Chinstrap,52.29,17.39,204.4,3982.0,Adult,,invalid_colony,Shortcut,,Overwight,PAPRI2021,Yes,2021-07-29
ADE-0649,Adelie,40.64,19.99,192.1,3873.0,Juvenile,Male,Dream South,Dream,2020-04-15,Healthy,PAPRI2020,Yes,2020-04-08
CHN-0647,Chinstrap,46.66,17.01,199.3,3581.0,,Female,Torgersen North,Torgersen,2020-05-20,Healthy,PAPRI2020,Yes,2020-05-06
CHN-0648,Chinstrap,47.29222651040268,19.18,206.6,,Adult,,Biscoe West,Biscoe,2023-10-17,Underweight,PAPRI2023,Yes,2023-10-09
,Gentto,45.66,14.39,225.7,4551.0,ADLT,,Torgersen North,Torgersen,2022-08-30,Healthy,PAPRI2022,Yes,2022-08-18
CHN-0649,Chinstrap,50.23,16.09,206.5,3999.0,Adult,Male,Torgersen North,short cut,2020-09-09,Healthy,PAPRI2020,Yes,2020-08-29
GEN-0633,Gentoo,45.76,17.14,218.6,5341.0,juvenille,Unknown,Dream South,Dream,2023-12-28,Healthy,PAPRI2023,No,
CHN-0650,Chinstrap,51.19,15.6,198.8,4042.0,Adult,Female,Torgersen North,Torgersen,2020-10-29,Healthy,PAPRI2020,Yes,2020-10-27
,,44.95,14.1,217.6,4749.0,Adult,,,Torgersen,2020-03-26,Healthy,PAPRI2020,,2020-03-18
ADE-0650,Adelie,41.57,16.05,183.9,4335.0,Adult,Male,,Dream,2024-09-19,Overweight,PAPRI2024,,2024-09-14
,Gentoo,48.28,15.1,216.7,4481.0,Adult,,Dream South,,2019-11-17,Healthy,papri2024,Yes,2019-11-14
ADE-0651,Adelie,40.69,19.41,185.7,2819.0,Juvenile,,Dream South,,2024-00-23,Underweight,,Yes,2020-05-22
,Adelie,36.49,20.272424418518348,192.0,3707.0,Adult,Male,Shortcut Point,Shortcut,2019-12-13,Overweight,,Yes,2019-12-07
CHN-0651,Chinstrap,47.97,18.12,201.9,3163.0,Adult,,Cormorant East,Cormorant,2023-04-08,Healthy,PAPRI2023,Yes,2023-03-25
,Gentoo,,13.27,217.8,4407.0,Adult,Female,Unknown,Torgersen,,Healthy,PAPRI2023,Yes,2023-09-03
,Chinstrap,46.98,17.72,197.4,3541.0,Adult,,Dream South,Dream,2020-03-07,,PAPRI2020,Yes,2020-02-28
GEN-0635,Gentoo,46.18,13.83,212.4,3413.0,Chick,Male,Biscoe West,dreamland,2022-05-05,Underweight,PAPRI2022,Yes,2022-05-04
CHN-0652,Chinstrap,47.18,18.13,196.5,2500.0,Chick,,Dream South,Dream,2021-10-26,Underweight,PAPRI2021,Yes,2021-10-15
GEN-0636,Gentoo,48.08,17.36,218.5,,Adult,,Dream South,Dream,2022-08-01,Healthy,PAPRI2022,Yes,2022-07-26
ADE-0652,Adelie,52.47554002231857,16.61,194.5,4015.0,Adult,,Dream South,Dream,2023-08-04,Healthy,PAPRI2023,Yes,2023-08-01
,Gentoo,46.26,15.928942431501955,216.7,3907.0,chik,Male,Dream South,Dream,2023-04-17,,PAPRI2023,No,
GEN-0637,Gentoo,45.69,14.88,204.3,,Adult,,Torgersen North,Torgersen,2022-10-10,,PAPRI2022,Yes,2022-09-30
ADE-0653,Adelie,40.07,19.88,192.9,2806.0,Juvenile,,Dream South,,2023-05-21,,,Yes,2023-05-15
CHN-0653,Chinstrap,47.31,17.82,194.4,4029.0,Adult,,Biscoe West,Biscoe,2024-08-23,Overweight,,Yes,2024-08-21
,adeleie,43.59,18.45,178.1,2917.0,Juvenile,,Dream Island,Dream,2021-12-02,Underweight,PAPRI2021,Yes,2021-11-29
CHN-0654,Chinstrap,48.47,20.32,192.7,3503.0,juvenille,M,Shortcut Point,torg,2022-03-13,Underweight,PAPRI2022,Yes,2022-03-06
ADE-0654,Adelie,36.89,19.53,184.4,3207.0,Adult,Female,Torgersen North,short cut,2022-04-30,Healthy,PAPRI2022,Yes,2022-04-22
,Gentoo,50.74,13.572556309512638,203.3,4858.779014637758,Adult,Female,Cormorant East,Cormorant,2023-08-15,Overwight,PAPRI2023,Yes,2023-08-08
ADE-0655,Adelie,40.03,,185.4,,Adult,,Biscoe West,Biscoe,2023-06-09,ok,PAPRI2023,Yes,2023-06-04
,,56.12,19.88,205.6,2500.0,Chick,?,Dream South,Dream,2021-07-13,Underweight,PAPRI2021,Yes,2021-07-08
ADE-0656,Adelie,41.97,18.43,195.2,3915.0,ADLT,,Biscoe West,Biscoe,2023-07-15,Healthy,PAPRI2023,No,
GEN-0638,Gentoo,33.39252755829178,13.7,224.49298264741162,4573.355853886867,Juvenile,Male,Cormorant East,Cormorant,2020-05-02,Healthy,PAPRI2020,No,
CHN-0655,Chinstrap,49.37,17.56,196.1,3326.0,Adult,,,Shortcut,2023-12-20,Underweight,PAPRI2023,,2023-12-10
